hello :-)!	Running Time: 0.000000
[(1.7067842483520508,), (-0.12514503300189972,), (0.7572657465934753,)]	Running Time: 2.042332	Time Interval: 0.008070
[(1.706681728363037,), (-0.12445385754108429,), (0.7569024562835693,)]	Running Time: 2.050805	Time Interval: 0.008473
[(1.7068774700164795,), (-0.12459792196750641,), (0.7573447227478027,)]	Running Time: 2.059004	Time Interval: 0.008199
[(1.7067993879318237,), (-0.12498745322227478,), (0.7569951415061951,)]	Running Time: 2.067277	Time Interval: 0.008273
[(1.7067514657974243,), (-0.12497363984584808,), (0.757005512714386,)]	Running Time: 2.076654	Time Interval: 0.009377
[(1.7067571878433228,), (-0.12435121834278107,), (0.7574169635772705,)]	Running Time: 2.084563	Time Interval: 0.007909
[(1.7068182229995728,), (-0.12454446405172348,), (0.7569538950920105,)]	Running Time: 2.092846	Time Interval: 0.008283
[(1.7067962884902954,), (-0.1251542568206787,), (0.7572874426841736,)]	Running Time: 2.100882	Time Interval: 0.008036
[(1.7066757678985596,), (-0.12495793402194977,), (0.7570315003395081,)]	Running Time: 2.109271	Time Interval: 0.008389
[(1.7067606449127197,), (-0.12457035481929779,), (0.7569211721420288,)]	Running Time: 2.117483	Time Interval: 0.008212
[(1.7067452669143677,), (-0.12464521080255508,), (0.7572394609451294,)]	Running Time: 2.125796	Time Interval: 0.008313
[(1.7068058252334595,), (-0.12514625489711761,), (0.7571607828140259,)]	Running Time: 2.133893	Time Interval: 0.008097
[(1.706697702407837,), (-0.12519550323486328,), (0.7570887804031372,)]	Running Time: 2.142254	Time Interval: 0.008361
[(1.7066736221313477,), (-0.12493923306465149,), (0.7570319771766663,)]	Running Time: 2.150664	Time Interval: 0.008410
[(1.7067791223526,), (-0.12494465708732605,), (0.7570171356201172,)]	Running Time: 2.159262	Time Interval: 0.008598
[(1.7067899703979492,), (-0.12514987587928772,), (0.7572765946388245,)]	Running Time: 2.167200	Time Interval: 0.007938
[(1.7066950798034668,), (-0.12494795024394989,), (0.7570374608039856,)]	Running Time: 2.175676	Time Interval: 0.008476
[(1.7067540884017944,), (-0.1244758889079094,), (0.7566600441932678,)]	Running Time: 2.183849	Time Interval: 0.008173
[(1.7068027257919312,), (-0.12480714917182922,), (0.7572370767593384,)]	Running Time: 2.193103	Time Interval: 0.009254
[(1.7067687511444092,), (-0.12512247264385223,)]	Running Time: 2.201136	Time Interval: 0.008033
[(1.7067222595214844,), (-0.12463472038507462,)]	Running Time: 2.209602	Time Interval: 0.008466
[(0.757260799407959,), (1.7067437171936035,), (-0.12495521456003189,)]	Running Time: 2.217737	Time Interval: 0.008135
[(0.7570334672927856,), (1.7067689895629883,), (-0.12506097555160522,)]	Running Time: 2.225824	Time Interval: 0.008087
[(0.7573049068450928,), (1.7067501544952393,), (-0.12482843548059464,)]	Running Time: 2.234374	Time Interval: 0.008550
[(0.7572134733200073,), (1.7067787647247314,), (-0.12512439489364624,)]	Running Time: 2.242483	Time Interval: 0.008109
[(0.7570428848266602,), (1.7067081928253174,), (-0.1250304877758026,)]	Running Time: 2.250236	Time Interval: 0.007753
[(0.757328450679779,), (1.706743836402893,), (-0.12515026330947876,)]	Running Time: 2.258992	Time Interval: 0.008756
[(0.757102906703949,), (1.7066980600357056,), (-0.12450750172138214,)]	Running Time: 2.267550	Time Interval: 0.008558
[(0.7570093870162964,), (1.706687331199646,), (-0.12468264997005463,)]	Running Time: 2.275691	Time Interval: 0.008141
[(0.7569143772125244,), (1.7067935466766357,), (-0.1251901090145111,)]	Running Time: 2.284184	Time Interval: 0.008493
[(0.7571031451225281,), (1.7066739797592163,), (-0.12454752624034882,)]	Running Time: 2.292317	Time Interval: 0.008133
[(0.756998598575592,), (1.7068153619766235,), (-0.12451747804880142,)]	Running Time: 2.300830	Time Interval: 0.008513
[(0.7571671009063721,), (1.7068169116973877,), (-0.12498889118432999,)]	Running Time: 2.309851	Time Interval: 0.009021
[(0.7570106387138367,), (1.706756830215454,), (-0.1246693879365921,)]	Running Time: 2.317884	Time Interval: 0.008033
[(0.7570268511772156,), (1.706467628479004,), (-0.12515480816364288,)]	Running Time: 2.326305	Time Interval: 0.008421
[(0.7570313215255737,), (1.7067068815231323,), (-0.12476334720849991,)]	Running Time: 2.334578	Time Interval: 0.008273
[(0.7572234869003296,), (1.7067729234695435,), (-0.12515346705913544,)]	Running Time: 2.342393	Time Interval: 0.007815
[(0.7571049332618713,), (1.7067075967788696,), (-0.12478365749120712,)]	Running Time: 2.351357	Time Interval: 0.008964
[(0.7571865320205688,), (1.706790566444397,), (-0.12448927760124207,)]	Running Time: 2.359097	Time Interval: 0.007740
[(0.7572996616363525,), (1.706822395324707,), (-0.12453489750623703,)]	Running Time: 2.367590	Time Interval: 0.008493
[(0.7575621604919434,), (1.7067174911499023,), (-0.12511715292930603,)]	Running Time: 2.375991	Time Interval: 0.008401
[(0.7572574615478516,), (1.706717610359192,), (-0.12494228035211563,)]	Running Time: 2.384121	Time Interval: 0.008130
[(0.7570242285728455,), (1.7067909240722656,), (-0.12479787319898605,)]	Running Time: 2.392178	Time Interval: 0.008057
[(0.7571707367897034,), (1.7067818641662598,), (-0.12468179315328598,)]	Running Time: 2.400725	Time Interval: 0.008547
[(0.7571818828582764,), (1.706801414489746,), (-0.12471351772546768,)]	Running Time: 2.409407	Time Interval: 0.008682
[(0.7572410106658936,), (1.7067736387252808,), (-0.12512025237083435,)]	Running Time: 2.417733	Time Interval: 0.008326
[(0.7573387026786804,), (1.7067221403121948,), (-0.12479231506586075,)]	Running Time: 2.425710	Time Interval: 0.007977
[(0.7571719288825989,), (1.706775426864624,), (-0.12456701695919037,)]	Running Time: 2.433788	Time Interval: 0.008078
[(0.7572986483573914,), (1.7068281173706055,), (-0.12509018182754517,)]	Running Time: 2.442350	Time Interval: 0.008562
[(0.7573257088661194,), (1.7067337036132812,), (-0.12436937540769577,)]	Running Time: 2.450520	Time Interval: 0.008170
[(0.7570736408233643,), (1.7070262432098389,), (-0.12455333769321442,)]	Running Time: 2.459205	Time Interval: 0.008685
[(0.7573329210281372,), (1.7068183422088623,), (-0.12516507506370544,)]	Running Time: 2.467393	Time Interval: 0.008188
[(0.7570431232452393,), (1.7067005634307861,), (-0.12494316697120667,)]	Running Time: 2.476548	Time Interval: 0.009155
[(0.7570207118988037,), (1.7067885398864746,), (-0.1251468062400818,)]	Running Time: 2.483772	Time Interval: 0.007224
[(0.7571200132369995,), (1.706702470779419,), (-0.12495476007461548,)]	Running Time: 2.492294	Time Interval: 0.008522
[(0.7570199966430664,), (1.7067795991897583,), (-0.12481676787137985,)]	Running Time: 2.500946	Time Interval: 0.008652
[(0.7572329044342041,), (1.7067670822143555,), (-0.12512241303920746,)]	Running Time: 2.509097	Time Interval: 0.008151
[(0.757253885269165,), (1.7067203521728516,), (-0.12458086758852005,)]	Running Time: 2.517128	Time Interval: 0.008031
[(0.7571719288825989,), (1.706931471824646,), (-0.12439905852079391,)]	Running Time: 2.525516	Time Interval: 0.008388
[(0.7572847604751587,), (1.7067070007324219,), (-0.12477252632379532,)]	Running Time: 2.533838	Time Interval: 0.008322
[(0.7572406530380249,), (1.706778883934021,), (-0.12514811754226685,)]	Running Time: 2.542099	Time Interval: 0.008261
[(0.7571033239364624,), (1.7067054510116577,), (-0.12454304844141006,)]	Running Time: 2.550354	Time Interval: 0.008255
[(0.7569991946220398,), (1.7068530321121216,), (-0.1251218616962433,)]	Running Time: 2.558744	Time Interval: 0.008390
[(0.7572930455207825,), (1.70671808719635,), (-0.1252104789018631,)]	Running Time: 2.567279	Time Interval: 0.008535
[(0.7570657730102539,), (1.7066704034805298,), (-0.1244998350739479,)]	Running Time: 2.575686	Time Interval: 0.008407
[(0.7567703127861023,), (1.706959843635559,), (-0.1250704973936081,)]	Running Time: 2.583939	Time Interval: 0.008253
[(0.7569516897201538,), (1.706763505935669,), (-0.12446224689483643,)]	Running Time: 2.592038	Time Interval: 0.008099
[(0.7573292851448059,), (1.7069673538208008,), (-0.12464150786399841,)]	Running Time: 2.600201	Time Interval: 0.008163
[(0.7571032643318176,), (1.706796646118164,), (-0.12496846169233322,)]	Running Time: 2.609113	Time Interval: 0.008912
[(0.7573016285896301,), (1.706749439239502,), (-0.12455800920724869,)]	Running Time: 2.617322	Time Interval: 0.008209
[(0.757000744342804,), (1.7068169116973877,), (-0.12498560547828674,)]	Running Time: 2.625424	Time Interval: 0.008102
[(0.7573105096817017,), (1.7067549228668213,), (-0.12497951090335846,)]	Running Time: 2.633926	Time Interval: 0.008502
[(0.7569882273674011,), (1.7067667245864868,), (-0.12450593709945679,)]	Running Time: 2.642190	Time Interval: 0.008264
[(0.757283091545105,), (1.7068305015563965,), (-0.12492421269416809,)]	Running Time: 2.650835	Time Interval: 0.008645
[(0.7570247054100037,), (1.7067880630493164,), (-0.12474942207336426,)]	Running Time: 2.658970	Time Interval: 0.008135
[(0.7569069862365723,), (1.7062979936599731,), (-0.12493902444839478,)]	Running Time: 2.667581	Time Interval: 0.008611
[(0.757019579410553,), (1.7067902088165283,), (-0.12498363107442856,)]	Running Time: 2.676123	Time Interval: 0.008542
[(0.7569881677627563,), (1.7067699432373047,), (-0.12498711049556732,)]	Running Time: 2.684364	Time Interval: 0.008241
[(0.7570019960403442,), (1.7067618370056152,), (-0.12498074769973755,)]	Running Time: 2.692373	Time Interval: 0.008009
[(0.7569976449012756,), (1.7067614793777466,), (-0.12473639845848083,)]	Running Time: 2.701846	Time Interval: 0.009473
[(0.7571185231208801,), (1.706789493560791,), (-0.12501147389411926,)]	Running Time: 2.709705	Time Interval: 0.007859
[(0.7570627927780151,), (1.7067697048187256,), (-0.12497104704380035,)]	Running Time: 2.718230	Time Interval: 0.008525
[(0.7570505738258362,), (1.7067854404449463,), (-0.12498071789741516,)]	Running Time: 2.726296	Time Interval: 0.008066
[(0.7569900155067444,), (1.7067850828170776,), (-0.12493415921926498,)]	Running Time: 2.734718	Time Interval: 0.008422
[(0.7570109963417053,), (1.7067863941192627,), (-0.12514445185661316,)]	Running Time: 2.742926	Time Interval: 0.008208
[(0.7571688294410706,), (1.7066891193389893,), (-0.12455828487873077,)]	Running Time: 2.751268	Time Interval: 0.008342
[(0.7573747038841248,), (1.7068252563476562,), (-0.1250138133764267,)]	Running Time: 2.759589	Time Interval: 0.008321
[(0.7573808431625366,), (1.7067444324493408,), (-0.12492923438549042,)]	Running Time: 2.767963	Time Interval: 0.008374
[(0.7570126056671143,), (1.7068071365356445,), (-0.12492948025465012,)]	Running Time: 2.776209	Time Interval: 0.008246
[(0.7570164799690247,), (1.706797480583191,), (-0.1251981556415558,)]	Running Time: 2.784792	Time Interval: 0.008583
[(0.757090151309967,), (1.7066668272018433,), (-0.12454724311828613,)]	Running Time: 2.792779	Time Interval: 0.007987
[(0.7573152780532837,), (1.7068454027175903,), (-0.12513186037540436,)]	Running Time: 2.800944	Time Interval: 0.008165
[(0.7572516798973083,), (1.7067220211029053,), (-0.12493617832660675,)]	Running Time: 2.810324	Time Interval: 0.009380
[(0.7570163011550903,), (1.7067878246307373,), (-0.1251111477613449,)]	Running Time: 2.818593	Time Interval: 0.008269
[(0.7572612166404724,), (1.7067197561264038,), (-0.1246715560555458,)]	Running Time: 2.826992	Time Interval: 0.008399
[(0.7570027709007263,), (1.7064194679260254,), (-0.12514778971672058,)]	Running Time: 2.834463	Time Interval: 0.007471
[(0.7570816874504089,), (1.7067080736160278,), (-0.12503480911254883,)]	Running Time: 2.843013	Time Interval: 0.008550
[(0.7570754289627075,), (1.7067360877990723,), (-0.12452080100774765,)]	Running Time: 2.851083	Time Interval: 0.008070
[(0.7571327090263367,), (1.7067707777023315,), (-0.12454310804605484,)]	Running Time: 2.859457	Time Interval: 0.008374
[(0.757449209690094,), (1.706812858581543,), (-0.124933160841465,)]	Running Time: 2.867765	Time Interval: 0.008308
[(0.7570168972015381,), (1.7067837715148926,), (-0.12439688295125961,)]	Running Time: 2.876205	Time Interval: 0.008440
[(0.7575852274894714,), (1.7067692279815674,), (-0.12516434490680695,)]	Running Time: 2.884130	Time Interval: 0.007925
[(0.7571401000022888,), (1.706678867340088,), (-0.12447178363800049,)]	Running Time: 2.892812	Time Interval: 0.008682
[(0.7569417953491211,), (1.7068105936050415,), (-0.12513844668865204,)]	Running Time: 2.900767	Time Interval: 0.007955
[(0.7572857141494751,), (1.7067036628723145,), (-0.1245221421122551,)]	Running Time: 2.909644	Time Interval: 0.008877
[(0.7569031119346619,), (1.7068023681640625,), (-0.12498624622821808,)]	Running Time: 2.917345	Time Interval: 0.007701
[(0.7573385834693909,), (1.7067344188690186,), (-0.12498728930950165,)]	Running Time: 2.925945	Time Interval: 0.008600
[(0.7570022940635681,), (1.7067738771438599,), (-0.12510418891906738,)]	Running Time: 2.934059	Time Interval: 0.008114
[(0.7572376728057861,), (1.7067254781723022,), (-0.12476835399866104,)]	Running Time: 2.942784	Time Interval: 0.008725
[(0.7571802139282227,), (1.7067822217941284,), (-0.12452393025159836,)]	Running Time: 2.950848	Time Interval: 0.008064
[(0.7569294571876526,), (1.70680570602417,), (-0.12457934767007828,)]	Running Time: 2.959448	Time Interval: 0.008600
[(0.7570831179618835,), (1.706748366355896,), (-0.12512581050395966,)]	Running Time: 2.967523	Time Interval: 0.008075
[(0.7572574615478516,), (1.7067326307296753,), (-0.12510912120342255,)]	Running Time: 2.976021	Time Interval: 0.008498
[(0.7572495937347412,), (1.706721305847168,), (-0.12494534999132156,)]	Running Time: 2.983945	Time Interval: 0.007924
[(0.7570304870605469,), (1.7068116664886475,), (-0.1249333843588829,)]	Running Time: 2.992727	Time Interval: 0.008782
[(0.7570353746414185,), (1.7067723274230957,), (-0.1251445859670639,)]	Running Time: 3.001249	Time Interval: 0.008522
[(0.7571049332618713,), (1.7067018747329712,), (-0.12449829280376434,)]	Running Time: 3.009855	Time Interval: 0.008606
[(0.7571998834609985,), (1.7068783044815063,), (-0.12516137957572937,)]	Running Time: 3.017626	Time Interval: 0.007771
[(0.7571526169776917,), (1.7066878080368042,), (-0.12497586011886597,)]	Running Time: 3.025814	Time Interval: 0.008188
[(0.7570009231567383,), (1.706764578819275,), (-0.12445086985826492,)]	Running Time: 3.035100	Time Interval: 0.009286
[(0.7570310831069946,), (1.7068169116973877,), (-0.1250426173210144,)]	Running Time: 3.043145	Time Interval: 0.008045
[(0.7573671340942383,), (1.706725835800171,), (-0.12498458474874496,)]	Running Time: 3.051329	Time Interval: 0.008184
[(0.7570139169692993,), (1.7067652940750122,), (-0.12518702447414398,)]	Running Time: 3.059146	Time Interval: 0.007817
[(0.7571102380752563,), (1.7066917419433594,), (-0.12453508377075195,)]	Running Time: 3.067508	Time Interval: 0.008362
[(0.7572715282440186,), (1.706801414489746,), (-0.12462987005710602,)]	Running Time: 3.075516	Time Interval: 0.008008
[(0.7570983171463013,), (1.7067782878875732,), (-0.12517081201076508,)]	Running Time: 3.084249	Time Interval: 0.008733
[(0.7573034167289734,), (1.706724762916565,), (-0.12471719831228256,)]	Running Time: 3.092344	Time Interval: 0.008095
[(0.7573996186256409,), (1.7067731618881226,), (-0.12442142516374588,)]	Running Time: 3.100989	Time Interval: 0.008645
[(0.7570168375968933,), (1.7068895101547241,), (-0.12517358362674713,)]	Running Time: 3.108910	Time Interval: 0.007921
[(0.7572969794273376,), (1.7066925764083862,), (-0.1249518096446991,)]	Running Time: 3.117177	Time Interval: 0.008267
[(0.757034420967102,), (1.7067734003067017,), (-0.1249425932765007,)]	Running Time: 3.125591	Time Interval: 0.008414
[(0.7570387125015259,), (1.7068030834197998,), (-0.12514284253120422,)]	Running Time: 3.133862	Time Interval: 0.008271
[(0.7571750283241272,), (1.7066982984542847,), (-0.12474475800991058,)]	Running Time: 3.142501	Time Interval: 0.008639
[(0.7572594285011292,), (1.7067722082138062,), (-0.12452442944049835,)]	Running Time: 3.150686	Time Interval: 0.008185
[(0.7574344277381897,), (1.7068909406661987,), (-0.12456344068050385,)]	Running Time: 3.159054	Time Interval: 0.008368
[(0.7570635676383972,), (1.7066586017608643,), (-0.12499350309371948,)]	Running Time: 3.167476	Time Interval: 0.008422
[(0.7570074200630188,), (1.7067608833312988,), (-0.12512114644050598,)]	Running Time: 3.175734	Time Interval: 0.008258
[(0.7572555541992188,), (1.7067197561264038,), (-0.12498550117015839,)]	Running Time: 3.184535	Time Interval: 0.008801
[(0.7573221325874329,), (1.7067455053329468,), (-0.12496989220380783,)]	Running Time: 3.192446	Time Interval: 0.007911
[(0.7569907903671265,), (1.7067909240722656,), (-0.1245906800031662,)]	Running Time: 3.200937	Time Interval: 0.008491
[(0.7571022510528564,), (1.7067675590515137,), (-0.12493899464607239,)]	Running Time: 3.208913	Time Interval: 0.007976
[(0.7570064663887024,), (1.7067890167236328,), (-0.12514245510101318,)]	Running Time: 3.217893	Time Interval: 0.008980
[(0.7572107315063477,), (1.706743597984314,), (-0.12498374283313751,)]	Running Time: 3.225533	Time Interval: 0.007640
[(0.7570092678070068,), (1.706756830215454,), (-0.12446349859237671,)]	Running Time: 3.234482	Time Interval: 0.008949
[(0.7566893696784973,), (1.7068254947662354,), (-0.1251959651708603,)]	Running Time: 3.242095	Time Interval: 0.007613
[(0.7571126818656921,), (1.7066712379455566,), (-0.12494445592164993,)]	Running Time: 3.250833	Time Interval: 0.008738
